id,unix_timestamp,bpm,rr
4,2016-11-03 14:05:37,106.229,564.817
4,2016-11-03 14:36:12,79.0,759.494
4,2016-11-03 17:36:27,138.195,434.169
4,2016-11-03 17:36:30,152.994,392.172
4,2016-11-03 17:36:31,152.994,392.172
4,2016-11-03 17:36:32,152.994,392.172
4,2016-11-03 17:36:34,152.994,392.172
4,2016-11-03 17:36:37,152.994,392.172
4,2016-11-03 17:36:48,152.994,392.172
4,2016-11-03 17:37:01,152.994,392.172
4,2016-11-03 17:37:13,152.994,392.172
4,2016-11-03 17:37:14,152.994,392.172
4,2016-11-03 17:37:16,152.994,392.172
4,2016-11-03 17:37:17,152.994,392.172
4,2016-11-03 17:37:18,152.994,392.172
4,2016-11-03 17:37:19,152.994,392.172
4,2016-11-03 17:37:20,152.994,392.172
4,2016-11-03 17:37:21,152.994,392.172
4,2016-11-03 17:37:22,152.994,392.172
4,2016-11-03 17:37:23,152.994,392.172
4,2016-11-03 17:37:24,152.994,392.172
4,2016-11-03 17:37:28,152.994,392.172
4,2016-11-03 17:37:30,152.994,392.172
4,2016-11-03 17:37:32,152.994,392.172
4,2016-11-03 17:37:48,152.994,392.172
4,2016-11-03 17:37:50,152.994,392.172
4,2016-11-03 17:37:51,152.994,392.172
4,2016-11-03 17:37:52,152.994,392.172
4,2016-11-03 17:37:53,152.994,392.172
4,2016-11-03 17:37:55,152.994,392.172
4,2016-11-03 17:37:58,152.994,392.172
4,2016-11-03 17:38:03,152.994,392.172
4,2016-11-03 17:38:05,152.994,392.172
4,2016-11-03 17:38:07,152.994,392.172
4,2016-11-03 17:38:20,152.994,392.172
4,2016-11-03 17:38:31,152.994,392.172
4,2016-11-03 17:38:37,152.994,392.172
4,2016-11-03 17:38:38,152.994,392.172
4,2016-11-03 17:38:39,152.994,392.172
4,2016-11-03 17:38:43,152.994,392.172
4,2016-11-03 17:38:45,152.994,392.172
4,2016-11-03 17:39:46,152.994,392.172
4,2016-11-03 17:39:48,152.994,392.172
4,2016-11-03 17:39:49,152.994,392.172
4,2016-11-03 17:39:50,152.994,392.172
4,2016-11-03 17:39:54,152.994,392.172
4,2016-11-03 17:39:55,152.994,392.172
4,2016-11-03 17:39:56,152.994,392.172
4,2016-11-03 17:39:57,152.994,392.172
4,2016-11-03 17:40:15,152.994,392.172
4,2016-11-03 17:40:21,152.994,392.172
4,2016-11-03 17:40:38,152.994,392.172
4,2016-11-03 17:40:58,152.994,392.172
4,2016-11-03 17:41:06,152.994,392.172
4,2016-11-03 17:41:07,152.994,392.172
4,2016-11-03 17:41:08,152.994,392.172
4,2016-11-03 17:41:09,152.994,392.172
4,2016-11-03 17:41:13,152.994,392.172
4,2016-11-03 17:41:15,152.994,392.172
4,2016-11-03 17:41:16,152.994,392.172
4,2016-11-03 17:41:17,152.994,392.172
4,2016-11-03 17:41:37,152.994,392.172
4,2016-11-03 17:41:38,152.994,392.172
4,2016-11-03 17:41:39,152.994,392.172
4,2016-11-03 17:41:40,152.994,392.172
4,2016-11-03 17:41:41,152.994,392.172
4,2016-11-03 17:41:42,152.994,392.172
4,2016-11-03 17:41:43,152.994,392.172
4,2016-11-03 17:41:44,152.994,392.172
4,2016-11-03 17:41:45,152.994,392.172
4,2016-11-03 17:41:48,152.994,392.172
4,2016-11-03 17:45:12,148.0,405.405
4,2016-11-03 17:46:01,152.994,392.172
4,2016-11-03 17:46:04,152.994,392.172
4,2016-11-03 17:46:06,152.994,392.172
4,2016-11-03 17:46:07,152.994,392.172
4,2016-11-03 17:46:09,152.994,392.172
4,2016-11-03 17:46:12,152.994,392.172
4,2016-11-03 17:48:16,152.994,392.172
4,2016-11-03 17:49:01,152.994,392.172
4,2016-11-03 17:49:32,152.994,392.172
4,2016-11-03 17:49:36,152.994,392.172
4,2016-11-03 17:49:40,152.994,392.172
4,2016-11-03 17:49:41,152.994,392.172
4,2016-11-03 17:49:42,152.994,392.172
4,2016-11-03 17:49:43,152.994,392.172
4,2016-11-03 17:49:46,152.994,392.172
4,2016-11-03 17:50:32,152.994,392.172
4,2016-11-03 17:50:41,152.994,392.172
4,2016-11-03 17:50:42,152.994,392.172
4,2016-11-03 17:50:43,152.994,392.172
4,2016-11-03 17:50:51,152.994,392.172
4,2016-11-03 17:51:44,152.994,392.172
4,2016-11-03 17:51:48,152.994,392.172
4,2016-11-03 17:51:50,152.994,392.172
4,2016-11-03 17:51:51,152.994,392.172
4,2016-11-03 17:51:54,152.994,392.172
4,2016-11-03 17:52:33,152.994,392.172
4,2016-11-03 17:53:33,152.994,392.172
4,2016-11-03 17:54:33,152.994,392.172
4,2016-11-03 17:54:41,152.994,392.172
4,2016-11-03 17:54:42,152.994,392.172
4,2016-11-03 17:54:45,152.994,392.172
4,2016-11-03 17:59:46,152.994,392.172
4,2016-11-03 18:00:22,152.994,392.172
4,2016-11-03 18:00:29,152.994,392.172
4,2016-11-03 18:00:30,152.994,392.172
4,2016-11-03 18:00:32,152.994,392.172
4,2016-11-03 18:04:43,152.994,392.172
4,2016-11-03 18:06:50,152.994,392.172
4,2016-11-03 18:12:20,152.994,392.172
4,2016-11-03 18:17:56,152.994,392.172
4,2016-11-03 18:18:05,152.994,392.172
4,2016-11-03 18:18:06,152.994,392.172
4,2016-11-03 18:18:08,152.994,392.172
4,2016-11-03 18:18:10,152.994,392.172
4,2016-11-03 18:18:11,152.994,392.172
4,2016-11-03 18:18:13,152.994,392.172
4,2016-11-03 18:18:14,152.994,392.172
4,2016-11-03 18:18:15,152.994,392.172
4,2016-11-03 18:18:16,152.994,392.172
4,2016-11-03 18:18:17,152.994,392.172
4,2016-11-03 18:18:18,152.994,392.172
4,2016-11-03 18:24:26,79.0,759.494
4,2016-11-03 18:24:34,79.0,759.494
4,2016-11-03 18:24:35,79.0,759.494
4,2016-11-03 18:24:37,79.0,759.494
4,2016-11-03 18:24:44,79.0,759.494
4,2016-11-03 18:25:57,152.994,392.172
4,2016-11-03 18:26:02,152.994,392.172
4,2016-11-03 19:18:06,79.0,759.494
4,2016-11-03 19:18:12,79.0,759.494
4,2016-11-03 19:18:13,79.0,759.494
4,2016-11-03 19:18:14,79.0,759.494
4,2016-11-03 19:18:17,79.0,759.494
4,2016-11-03 19:20:31,152.994,392.172
4,2016-11-03 19:21:11,152.994,392.172
4,2016-11-03 19:21:12,152.994,392.172
4,2016-11-03 19:21:15,152.994,392.172
4,2016-11-03 19:21:18,152.994,392.172
4,2016-11-03 19:21:19,152.994,392.172
4,2016-11-03 19:21:20,152.994,392.172
4,2016-11-03 19:21:21,152.994,392.172
4,2016-11-03 19:21:32,152.994,392.172
4,2016-11-03 19:21:56,152.994,392.172
4,2016-11-03 19:27:12,152.994,392.172
4,2016-11-03 19:27:17,152.994,392.172
4,2016-11-03 19:27:19,152.994,392.172
4,2016-11-03 19:27:20,152.994,392.172
4,2016-11-03 19:27:21,152.994,392.172
4,2016-11-03 19:27:22,152.994,392.172
4,2016-11-03 19:27:31,152.994,392.172
4,2016-11-03 19:27:32,152.994,392.172
4,2016-11-03 19:28:26,152.994,392.172
4,2016-11-03 19:28:28,152.994,392.172
4,2016-11-03 19:32:26,79.0,759.494
4,2016-11-03 19:32:48,79.0,759.494
4,2016-11-03 19:32:55,79.0,759.494
4,2016-11-03 19:32:56,79.0,759.494
4,2016-11-03 19:32:59,79.0,759.494
4,2016-11-03 19:34:08,152.994,392.172
4,2016-11-03 19:34:34,152.994,392.172
4,2016-11-03 19:34:52,152.994,392.172
4,2016-11-03 19:35:00,152.994,392.172
4,2016-11-03 19:35:01,152.994,392.172
4,2016-11-03 19:35:04,152.994,392.172
4,2016-11-03 19:35:44,152.994,392.172
4,2016-11-03 19:36:57,152.994,392.172
4,2016-11-03 19:37:55,152.994,392.172
4,2016-11-03 19:38:01,152.994,392.172
4,2016-11-03 19:38:02,152.994,392.172
4,2016-11-03 19:38:03,152.994,392.172
4,2016-11-03 19:38:05,152.994,392.172
4,2016-11-03 19:38:12,152.994,392.172
4,2016-11-03 19:38:14,152.994,392.172
4,2016-11-03 19:38:15,152.994,392.172
4,2016-11-03 19:38:16,152.994,392.172
4,2016-11-03 19:39:00,152.994,392.172
4,2016-11-03 19:39:09,152.994,392.172
4,2016-11-03 19:39:10,152.994,392.172
4,2016-11-03 19:40:10,152.994,392.172
4,2016-11-03 19:42:13,152.994,392.172
4,2016-11-03 19:42:26,152.994,392.172
4,2016-11-03 19:42:35,152.994,392.172
4,2016-11-03 19:42:36,152.994,392.172
4,2016-11-03 19:42:38,152.994,392.172
4,2016-11-03 19:42:47,152.994,392.172
4,2016-11-03 19:43:01,152.994,392.172
4,2016-11-03 19:51:07,152.994,392.172
4,2016-11-03 19:51:08,152.994,392.172
4,2016-11-03 19:51:14,152.994,392.172
4,2016-11-03 19:51:17,152.994,392.172
4,2016-11-03 19:51:26,152.994,392.172
4,2016-11-03 19:51:27,152.994,392.172
4,2016-11-03 22:17:46,123.0,487.805
4,2016-11-03 22:17:50,126.0,476.19
4,2016-11-03 22:17:51,128.0,468.75
4,2016-11-03 22:17:55,127.0,472.441
4,2016-11-03 22:17:56,126.0,476.19
4,2016-11-03 22:17:59,124.0,483.871
4,2016-11-03 22:18:00,125.0,480.0
4,2016-11-03 22:18:02,124.0,483.871
4,2016-11-03 22:18:03,123.0,487.805
4,2016-11-03 22:18:04,121.0,495.868
4,2016-11-03 22:18:05,120.0,500.0
4,2016-11-03 22:18:10,122.6,489.396
4,2016-11-03 22:18:12,122.12,491.32
4,2016-11-03 22:18:13,121.744,492.837
4,2016-11-03 22:18:14,112.0,535.714
4,2016-11-03 22:18:15,114.0,526.316
4,2016-11-03 22:18:17,116.0,517.241
4,2016-11-03 22:18:18,117.0,512.82
4,2016-11-03 22:18:19,118.0,508.475
4,2016-11-03 22:18:20,119.0,504.202
4,2016-11-03 22:18:25,120.0,500.0
4,2016-11-03 22:18:36,152.994,392.172
4,2016-11-03 22:18:41,152.994,392.172
4,2016-11-03 22:18:43,152.994,392.172
4,2016-11-03 22:18:45,152.994,392.172
4,2016-11-03 22:18:46,152.994,392.172
4,2016-11-03 22:18:48,152.994,392.172
4,2016-11-03 22:18:49,152.994,392.172
4,2016-11-03 22:18:51,152.994,392.172
4,2016-11-03 22:18:53,152.994,392.172
4,2016-11-03 22:19:02,152.994,392.172
4,2016-11-03 22:19:06,152.994,392.172
4,2016-11-03 22:19:07,152.994,392.172
4,2016-11-03 22:19:08,152.994,392.172
4,2016-11-03 22:19:19,152.994,392.172
4,2016-11-03 22:19:21,152.994,392.172
4,2016-11-03 22:19:23,152.994,392.172
4,2016-11-03 22:19:30,152.994,392.172
4,2016-11-03 22:19:31,152.994,392.172
4,2016-11-03 22:19:36,152.994,392.172
4,2016-11-03 22:19:37,152.994,392.172
4,2016-11-03 22:19:40,152.994,392.172
4,2016-11-03 22:19:43,152.994,392.172
4,2016-11-03 22:19:44,152.994,392.172
4,2016-11-03 22:19:45,152.994,392.172
4,2016-11-03 22:19:46,152.994,392.172
4,2016-11-03 22:19:47,152.994,392.172
4,2016-11-03 22:19:48,152.994,392.172
4,2016-11-03 22:19:49,152.994,392.172
4,2016-11-03 22:19:50,152.994,392.172
4,2016-11-03 22:19:52,152.994,392.172
4,2016-11-03 22:19:53,152.994,392.172
4,2016-11-03 22:19:54,152.994,392.172
4,2016-11-03 22:19:55,152.994,392.172
4,2016-11-03 22:19:56,152.994,392.172
4,2016-11-03 22:19:57,152.994,392.172
4,2016-11-03 22:19:58,152.994,392.172
4,2016-11-03 22:19:59,152.994,392.172
4,2016-11-03 22:20:00,152.994,392.172
4,2016-11-03 22:20:01,152.994,392.172
4,2016-11-03 22:20:05,152.994,392.172
4,2016-11-03 22:20:08,152.994,392.172
4,2016-11-03 22:20:09,152.994,392.172
4,2016-11-03 22:20:10,152.994,392.172
4,2016-11-03 22:20:11,152.994,392.172
4,2016-11-03 22:20:14,152.994,392.172
4,2016-11-03 22:20:15,152.994,392.172
4,2016-11-03 22:20:16,152.994,392.172
4,2016-11-03 22:20:17,152.994,392.172
4,2016-11-03 22:20:18,152.994,392.172
4,2016-11-03 22:20:19,152.994,392.172
4,2016-11-03 22:20:22,152.994,392.172
4,2016-11-03 22:20:24,152.994,392.172
4,2016-11-03 22:20:26,152.994,392.172
4,2016-11-03 22:20:27,152.994,392.172
4,2016-11-03 22:20:32,152.994,392.172
4,2016-11-03 22:20:34,152.994,392.172
4,2016-11-03 22:20:35,152.994,392.172
4,2016-11-03 22:20:36,152.994,392.172
4,2016-11-03 22:20:37,152.994,392.172
4,2016-11-03 22:20:38,152.994,392.172
4,2016-11-03 22:20:39,152.994,392.172
4,2016-11-03 22:20:41,152.994,392.172
4,2016-11-03 22:20:48,152.994,392.172
4,2016-11-03 22:20:53,152.994,392.172
4,2016-11-03 22:20:54,152.994,392.172
4,2016-11-03 22:20:55,152.994,392.172
4,2016-11-03 22:20:56,152.994,392.172
4,2016-11-03 22:20:57,152.994,392.172
4,2016-11-03 22:20:58,152.994,392.172
4,2016-11-03 22:21:00,152.994,392.172
4,2016-11-03 22:21:07,152.994,392.172
4,2016-11-03 22:21:09,152.994,392.172
4,2016-11-03 22:21:11,152.994,392.172
4,2016-11-03 22:21:12,152.994,392.172
4,2016-11-03 22:21:13,152.994,392.172
4,2016-11-03 22:21:14,152.994,392.172
4,2016-11-03 22:21:15,152.994,392.172
4,2016-11-03 22:21:16,152.994,392.172
4,2016-11-03 22:21:17,152.994,392.172
4,2016-11-03 22:21:19,152.994,392.172
4,2016-11-03 22:21:21,152.994,392.172
4,2016-11-03 22:21:22,152.994,392.172
4,2016-11-03 22:21:33,152.994,392.172
4,2016-11-03 22:21:35,152.994,392.172
4,2016-11-03 22:21:36,152.994,392.172
4,2016-11-03 22:21:37,152.994,392.172
4,2016-11-03 22:21:38,152.994,392.172
4,2016-11-03 22:21:40,152.994,392.172
4,2016-11-03 22:21:42,152.994,392.172
4,2016-11-03 22:21:43,152.994,392.172
4,2016-11-03 22:21:53,152.994,392.172
4,2016-11-03 22:22:05,152.994,392.172
4,2016-11-03 22:22:08,152.994,392.172
4,2016-11-03 22:22:09,152.994,392.172
4,2016-11-03 22:22:17,152.994,392.172
4,2016-11-03 22:22:22,152.994,392.172
4,2016-11-03 22:22:32,152.994,392.172
4,2016-11-03 22:22:37,152.994,392.172
4,2016-11-03 22:22:38,152.994,392.172
4,2016-11-03 22:22:39,152.994,392.172
4,2016-11-03 22:22:40,152.994,392.172
4,2016-11-03 22:22:42,152.994,392.172
4,2016-11-03 22:22:51,152.994,392.172
4,2016-11-03 22:23:07,152.994,392.172
4,2016-11-03 22:23:13,152.994,392.172
4,2016-11-03 22:23:14,152.994,392.172
4,2016-11-03 22:23:17,152.994,392.172
4,2016-11-03 22:23:24,152.994,392.172
4,2016-11-03 22:23:36,152.994,392.172
4,2016-11-03 22:23:37,152.994,392.172
4,2016-11-03 22:23:38,152.994,392.172
4,2016-11-03 22:23:41,152.994,392.172
4,2016-11-03 22:23:43,152.994,392.172
4,2016-11-03 22:23:44,152.994,392.172
4,2016-11-03 22:23:48,152.994,392.172
4,2016-11-03 22:23:53,152.994,392.172
4,2016-11-03 22:23:55,152.994,392.172
4,2016-11-03 22:23:56,152.994,392.172
4,2016-11-03 22:23:57,152.994,392.172
4,2016-11-03 22:23:58,152.994,392.172
4,2016-11-03 22:23:59,152.994,392.172
4,2016-11-03 22:24:01,152.994,392.172
4,2016-11-03 22:24:06,152.994,392.172
4,2016-11-03 22:24:07,152.994,392.172
4,2016-11-03 22:24:08,152.994,392.172
4,2016-11-03 22:24:10,152.994,392.172
4,2016-11-03 22:24:11,152.994,392.172
4,2016-11-03 22:24:12,152.994,392.172
4,2016-11-03 22:24:13,152.994,392.172
4,2016-11-03 22:24:14,152.994,392.172
4,2016-11-03 22:24:15,152.994,392.172
4,2016-11-03 22:24:19,152.994,392.172
4,2016-11-03 22:24:26,152.994,392.172
4,2016-11-03 22:24:27,152.994,392.172
4,2016-11-03 22:24:30,152.994,392.172
4,2016-11-03 22:24:42,152.994,392.172
4,2016-11-03 22:24:46,152.994,392.172
4,2016-11-03 22:24:47,152.994,392.172
4,2016-11-03 22:24:51,152.994,392.172
4,2016-11-03 22:24:52,152.994,392.172
4,2016-11-03 22:24:53,152.994,392.172
4,2016-11-03 22:24:54,152.994,392.172
4,2016-11-03 22:24:56,152.994,392.172
4,2016-11-03 22:24:57,152.994,392.172
4,2016-11-03 22:24:58,152.994,392.172
4,2016-11-03 22:24:59,152.994,392.172
4,2016-11-03 22:25:00,152.994,392.172
4,2016-11-03 22:25:05,152.994,392.172
4,2016-11-03 22:25:06,152.994,392.172
4,2016-11-03 22:25:07,152.994,392.172
4,2016-11-03 22:25:08,152.994,392.172
4,2016-11-03 22:25:09,152.994,392.172
4,2016-11-03 22:25:10,152.994,392.172
4,2016-11-03 22:25:11,152.994,392.172
4,2016-11-03 22:25:12,152.994,392.172
4,2016-11-03 22:25:13,152.994,392.172
4,2016-11-03 22:25:14,152.994,392.172
4,2016-11-03 22:25:15,152.994,392.172
4,2016-11-03 22:25:16,152.994,392.172
4,2016-11-03 22:25:17,152.994,392.172
4,2016-11-03 22:25:22,152.994,392.172
4,2016-11-03 22:25:24,152.994,392.172
4,2016-11-03 22:25:25,152.994,392.172
4,2016-11-03 22:25:26,152.994,392.172
4,2016-11-03 22:25:28,152.994,392.172
4,2016-11-03 22:25:31,152.994,392.172
4,2016-11-03 22:25:32,152.994,392.172
4,2016-11-03 22:25:33,152.994,392.172
4,2016-11-03 22:25:34,152.994,392.172
4,2016-11-03 22:25:35,152.994,392.172
4,2016-11-03 22:25:37,152.994,392.172
4,2016-11-03 22:25:44,152.994,392.172
4,2016-11-03 22:25:46,152.994,392.172
4,2016-11-03 22:25:47,152.994,392.172
4,2016-11-03 22:25:48,152.994,392.172
4,2016-11-03 22:25:50,152.994,392.172
4,2016-11-03 22:25:51,152.994,392.172
4,2016-11-03 22:25:53,152.994,392.172
4,2016-11-03 22:25:54,152.994,392.172
4,2016-11-03 22:25:56,152.994,392.172
4,2016-11-03 22:25:57,152.994,392.172
4,2016-11-03 22:26:07,152.994,392.172
4,2016-11-03 22:26:09,152.994,392.172
4,2016-11-03 22:26:11,152.994,392.172
4,2016-11-03 22:26:12,152.994,392.172
4,2016-11-03 22:26:13,152.994,392.172
4,2016-11-03 22:26:17,152.994,392.172
4,2016-11-03 22:26:18,152.994,392.172
4,2016-11-03 22:26:20,152.994,392.172
4,2016-11-03 22:26:21,152.994,392.172
4,2016-11-03 22:26:22,152.994,392.172
4,2016-11-03 22:26:26,152.994,392.172
4,2016-11-03 22:26:32,152.994,392.172
4,2016-11-03 22:26:35,152.994,392.172
4,2016-11-03 22:26:36,152.994,392.172
4,2016-11-03 22:26:38,152.994,392.172
4,2016-11-03 22:26:40,152.994,392.172
4,2016-11-03 22:26:41,152.994,392.172
4,2016-11-03 22:26:43,152.994,392.172
4,2016-11-03 22:26:44,152.994,392.172
4,2016-11-03 22:26:45,152.994,392.172
4,2016-11-03 22:26:47,152.994,392.172
4,2016-11-03 22:26:48,152.994,392.172
4,2016-11-03 22:26:49,152.994,392.172
4,2016-11-03 22:26:50,152.994,392.172
4,2016-11-03 22:26:54,152.994,392.172
4,2016-11-03 22:26:57,152.994,392.172
4,2016-11-03 22:26:58,149.0,402.685
4,2016-11-03 22:26:59,152.0,394.737
4,2016-11-03 22:27:00,154.0,389.61
4,2016-11-03 22:27:02,153.0,392.157
4,2016-11-03 22:27:07,152.331,393.878
4,2016-11-03 22:27:09,152.833,392.586
4,2016-11-03 22:27:11,152.721,392.872
4,2016-11-03 22:27:13,152.629,393.111
4,2016-11-03 22:27:16,152.629,393.111
4,2016-11-03 22:27:17,152.688,392.958
4,2016-11-03 22:27:23,152.658,393.035
4,2016-11-03 22:27:24,152.658,393.035
4,2016-11-03 22:27:25,152.658,393.035
4,2016-11-03 22:27:26,152.666,393.016
4,2016-11-03 22:27:27,152.66,393.03
4,2016-11-03 22:27:31,152.66,393.03
4,2016-11-03 22:27:32,152.66,393.03
4,2016-11-03 22:27:48,152.994,392.172
4,2016-11-03 22:27:53,151.0,397.351
4,2016-11-03 22:27:54,154.0,389.61
4,2016-11-03 22:27:56,152.748,392.803
4,2016-11-03 22:27:57,152.748,392.803
4,2016-11-03 22:28:00,152.699,392.929
4,2016-11-03 22:28:02,152.699,392.929
4,2016-11-03 22:28:03,152.979,392.21
4,2016-11-03 22:28:04,152.775,392.734
4,2016-11-03 22:28:05,152.994,392.172
4,2016-11-03 22:28:16,152.994,392.172
4,2016-11-03 22:28:18,152.994,392.172
4,2016-11-03 22:28:19,152.994,392.172
4,2016-11-03 22:28:20,152.994,392.172
4,2016-11-03 22:28:21,152.994,392.172
4,2016-11-03 22:28:27,152.994,392.172
4,2016-11-03 22:28:29,152.994,392.172
4,2016-11-03 22:28:30,152.994,392.172
4,2016-11-03 22:28:31,152.994,392.172
4,2016-11-03 22:28:32,152.994,392.172
4,2016-11-03 22:28:33,152.994,392.172
4,2016-11-03 22:28:53,152.994,392.172
4,2016-11-03 22:28:57,152.994,392.172
4,2016-11-03 22:28:58,151.396,396.311
4,2016-11-03 22:28:59,151.396,396.311
4,2016-11-03 22:29:01,151.396,396.311
4,2016-11-03 22:29:03,151.168,396.909
4,2016-11-03 22:29:06,151.168,396.909
4,2016-11-03 22:29:07,150.986,397.389
4,2016-11-03 22:29:08,151.207,396.806
4,2016-11-03 22:29:10,151.18,396.877
4,2016-11-03 22:29:12,151.149,396.958
4,2016-11-03 22:29:13,151.147,396.964
4,2016-11-03 22:29:18,151.167,396.913
4,2016-11-03 22:29:19,151.162,396.925
4,2016-11-03 22:29:21,151.16,396.93
4,2016-11-03 22:29:22,151.16,396.93
4,2016-11-03 22:29:23,151.163,396.924
4,2016-11-03 22:29:24,151.164,396.92
4,2016-11-03 22:29:27,151.164,396.92
4,2016-11-03 22:29:29,151.163,396.923
4,2016-11-03 22:29:31,151.163,396.923
4,2016-11-03 22:29:34,151.164,396.921
4,2016-11-03 22:29:36,151.163,396.921
4,2016-11-03 22:29:39,151.163,396.922
4,2016-11-03 22:29:43,152.994,392.172
4,2016-11-03 22:29:45,152.994,392.172
4,2016-11-03 22:29:48,151.895,395.008
4,2016-11-03 22:29:50,145.0,413.793
4,2016-11-03 22:30:06,152.994,392.172
4,2016-11-03 22:30:09,152.994,392.172
4,2016-11-03 22:30:11,152.0,394.737
4,2016-11-03 22:30:12,152.994,392.172
4,2016-11-03 22:30:13,152.994,392.172
4,2016-11-03 22:30:14,152.994,392.172
4,2016-11-03 22:30:18,152.994,392.172
4,2016-11-03 22:30:23,152.994,392.172
4,2016-11-03 22:30:24,152.994,392.172
4,2016-11-03 22:30:37,152.994,392.172
4,2016-11-03 22:30:41,152.994,392.172
4,2016-11-03 22:30:42,152.994,392.172
4,2016-11-03 22:30:43,152.994,392.172
4,2016-11-03 22:30:44,152.994,392.172
4,2016-11-03 22:30:46,152.994,392.172
4,2016-11-03 22:30:47,152.994,392.172
4,2016-11-03 22:30:48,152.994,392.172
4,2016-11-03 22:30:51,152.994,392.172
4,2016-11-03 22:30:53,152.994,392.172
4,2016-11-03 22:30:58,152.994,392.172
4,2016-11-03 22:30:59,152.994,392.172
4,2016-11-03 22:31:01,152.994,392.172
4,2016-11-03 22:31:04,152.994,392.172
4,2016-11-03 22:31:05,152.994,392.172
4,2016-11-03 22:31:06,152.994,392.172
4,2016-11-03 22:31:08,152.994,392.172
4,2016-11-03 22:31:10,152.994,392.172
4,2016-11-03 22:31:11,152.994,392.172
4,2016-11-03 22:31:13,152.994,392.172
4,2016-11-03 22:31:14,152.994,392.172
4,2016-11-03 22:31:20,152.994,392.172
4,2016-11-03 22:31:22,152.994,392.172
4,2016-11-03 22:31:23,152.994,392.172
4,2016-11-03 22:31:24,152.994,392.172
4,2016-11-03 22:31:43,152.994,392.172
4,2016-11-03 22:31:45,152.994,392.172
4,2016-11-03 22:31:47,144.0,416.667
4,2016-11-03 22:31:48,140.0,428.571
4,2016-11-03 22:31:51,141.0,425.532
4,2016-11-03 22:31:52,142.0,422.535
4,2016-11-03 22:31:57,141.0,425.532
4,2016-11-03 22:32:02,141.0,425.532
4,2016-11-03 22:32:03,141.0,425.532
4,2016-11-03 22:32:18,152.994,392.172
4,2016-11-03 22:32:21,152.994,392.172
4,2016-11-03 22:32:22,152.994,392.172
4,2016-11-03 22:32:25,152.994,392.172
4,2016-11-03 22:32:26,152.994,392.172
4,2016-11-03 22:32:27,152.994,392.172
4,2016-11-03 22:32:31,152.994,392.172
4,2016-11-03 22:32:37,152.994,392.172
4,2016-11-03 22:32:45,152.994,392.172
4,2016-11-03 22:32:50,152.994,392.172
4,2016-11-03 22:32:51,152.994,392.172
4,2016-11-03 22:32:52,152.994,392.172
4,2016-11-03 22:32:53,152.994,392.172
4,2016-11-03 22:32:56,152.994,392.172
4,2016-11-03 22:33:01,152.994,392.172
4,2016-11-03 22:33:03,152.994,392.172
4,2016-11-03 22:33:15,152.994,392.172
4,2016-11-03 22:33:17,152.994,392.172
4,2016-11-03 22:33:18,152.994,392.172
4,2016-11-03 22:33:19,150.0,400.0
4,2016-11-03 22:33:21,149.0,402.685
4,2016-11-03 22:33:22,148.0,405.405
4,2016-11-03 22:33:23,147.0,408.163
4,2016-11-03 22:33:24,146.0,410.959
4,2016-11-03 22:33:39,152.994,392.172
4,2016-11-03 22:33:49,152.994,392.172
4,2016-11-03 22:33:52,152.994,392.172
4,2016-11-03 22:34:05,152.994,392.172
4,2016-11-03 22:34:08,152.994,392.172
4,2016-11-03 22:34:09,152.994,392.172
4,2016-11-03 22:34:10,152.994,392.172
4,2016-11-03 22:34:11,152.994,392.172
4,2016-11-03 22:34:12,152.994,392.172
4,2016-11-03 22:34:13,152.994,392.172
4,2016-11-03 22:34:22,152.994,392.172
4,2016-11-03 22:34:23,152.994,392.172
4,2016-11-03 22:34:31,152.994,392.172
4,2016-11-03 22:34:33,152.994,392.172
4,2016-11-03 22:34:35,152.994,392.172
4,2016-11-03 22:34:37,152.994,392.172
4,2016-11-03 22:34:39,152.994,392.172
4,2016-11-03 22:34:40,152.994,392.172
4,2016-11-03 22:34:42,152.994,392.172
4,2016-11-03 22:34:43,152.994,392.172
4,2016-11-03 22:34:48,152.994,392.172
4,2016-11-03 22:34:57,152.994,392.172
4,2016-11-03 22:35:03,152.994,392.172
4,2016-11-03 22:35:04,152.994,392.172
4,2016-11-03 22:35:06,152.994,392.172
4,2016-11-03 22:35:07,152.994,392.172
4,2016-11-03 22:35:10,152.994,392.172
4,2016-11-03 22:35:12,152.994,392.172
4,2016-11-03 22:35:13,152.994,392.172
4,2016-11-03 22:35:14,152.994,392.172
4,2016-11-03 22:35:23,152.994,392.172
4,2016-11-03 22:35:30,152.994,392.172
4,2016-11-03 22:35:31,152.994,392.172
4,2016-11-03 22:35:32,152.994,392.172
4,2016-11-03 22:35:33,152.994,392.172
4,2016-11-03 22:35:34,152.994,392.172
4,2016-11-03 22:35:36,152.994,392.172
4,2016-11-03 22:35:37,152.994,392.172
4,2016-11-03 22:35:39,152.994,392.172
4,2016-11-03 22:35:41,152.994,392.172
4,2016-11-03 22:35:43,152.994,392.172
4,2016-11-03 22:35:46,152.994,392.172
4,2016-11-03 22:35:47,152.994,392.172
4,2016-11-03 22:35:48,152.994,392.172
4,2016-11-03 22:35:49,152.994,392.172
4,2016-11-03 22:35:50,152.994,392.172
4,2016-11-03 22:35:51,152.994,392.172
4,2016-11-03 22:35:52,152.994,392.172
4,2016-11-03 22:35:54,152.994,392.172
4,2016-11-03 22:35:56,152.994,392.172
4,2016-11-03 22:35:58,152.994,392.172
4,2016-11-03 22:35:59,152.994,392.172
